"relative_path","bytes","last_write_time"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/033_mobile_night_video_20250529_205304_frame_0076.jpg","122985","2026-05-13T03:42:02"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/034_seed_streetlight_dataset_valid_test_set_2_frame_3_jpg.rf.eDuIdFTMhUM0aM2sMblP.jpg","92314","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/035_mobile_night_video_20250529_205507_frame_0098.jpg","159122","2026-05-13T03:42:02"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/036_seed_streetlight_dataset_test_val_set_1_frame_104_jpg.rf.HC8QPHMSmFmH76RxEO6P.jpg","45751","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/037_mobile_night_video_20250529_205815_frame_0000.jpg","107794","2026-05-13T03:42:02"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/038_seed_streetlight_dataset_train_train_set_2_frame_23_jpg.rf.bICzjRzzK5Cm9PJYvubV.jpg","82780","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/039_mobile_night_video_20250529_2050207_frame_0050.jpg","174049","2026-05-13T03:42:00"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/040_seed_streetlight_dataset_valid_train_set_2_frame_35_jpg.rf.syRHiKL9aEiGVyktIEWz.jpg","79561","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/041_mobile_night_video_20250529_205437_frame_0075.jpg","139375","2026-05-13T03:42:06"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/042_seed_streetlight_dataset_test_train_set_1_frame_124_jpg.rf.tqZOpCOZfw6TdNAIcDZ4.jpg","46016","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/043_mobile_night_video_56165151815_frame_0029.jpg","117188","2026-05-13T03:42:00"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/044_seed_streetlight_dataset_train_train_set_2_frame_22_jpg.rf.wZbXL8y3zVUbSoyF69Bt.jpg","82894","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/045_mobile_night_video_56165151814_frame_0017.jpg","135713","2026-05-13T03:42:00"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/046_seed_streetlight_dataset_valid_train_set_1_frame_380_jpg.rf.kV0IB07VtzgyAFXpXngA.jpg","54918","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/047_mobile_night_video_561651518146_frame_0017.jpg","135713","2026-05-13T03:42:00"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/048_seed_streetlight_dataset_test_train_set_1_frame_345_jpg.rf.b4yfU2LDyr8kGcnbP26i.jpg","59734","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/049_mobile_night_video_20250529_205107_frame_0235.jpg","131920","2026-05-13T03:42:04"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/050_seed_streetlight_dataset_train_train_set_2_frame_17_jpg.rf.Hf7No4pEVg6PsaX4nuzO.jpg","74648","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/051_mobile_night_video_5616515181548_frame_0099.jpg","151520","2026-05-13T03:42:08"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/052_seed_streetlight_dataset_valid_train_set_1_frame_328_jpg.rf.kqlMH1eBqYk7GeqR9haL.jpg","50083","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/053_mobile_night_video_20250529_211431_frame_0043.jpg","161764","2026-05-13T03:42:04"
